filename,audio_path,video_path,text,label
sample_004401,data/raw/audio\sample_004401.wav,data/raw/video\sample_004401.mp4,"Awful experience, not worth watching.",0
sample_004700,data/raw/audio\sample_004700.wav,data/raw/video\sample_004700.mp4,"Awful experience, not worth watching.",0
sample_008991,data/raw/audio\sample_008991.wav,data/raw/video\sample_008991.mp4,"An average performance, could be better.",1
sample_000378,data/raw/audio\sample_000378.wav,data/raw/video\sample_000378.mp4,"An average performance, could be better.",1
sample_003106,data/raw/audio\sample_003106.wav,data/raw/video\sample_003106.mp4,Mediocre storyline but decent acting.,1
sample_008215,data/raw/audio\sample_008215.wav,data/raw/video\sample_008215.mp4,"Completely disappointed, waste of time.",0
sample_001335,data/raw/audio\sample_001335.wav,data/raw/video\sample_001335.mp4,"Great film, emotional and powerful.",2
sample_001223,data/raw/audio\sample_001223.wav,data/raw/video\sample_001223.mp4,"This was terrible, I hated every moment.",0
sample_003848,data/raw/audio\sample_003848.wav,data/raw/video\sample_003848.mp4,Mediocre storyline but decent acting.,1
sample_002716,data/raw/audio\sample_002716.wav,data/raw/video\sample_002716.mp4,"Completely disappointed, waste of time.",0
sample_006837,data/raw/audio\sample_006837.wav,data/raw/video\sample_006837.mp4,Mediocre storyline but decent acting.,1
sample_002952,data/raw/audio\sample_002952.wav,data/raw/video\sample_002952.mp4,"Completely disappointed, waste of time.",0
sample_001350,data/raw/audio\sample_001350.wav,data/raw/video\sample_001350.mp4,"It was okay, not great but not bad either.",1
sample_001082,data/raw/audio\sample_001082.wav,data/raw/video\sample_001082.mp4,"Absolutely loved it, fantastic experience!",2
sample_006453,data/raw/audio\sample_006453.wav,data/raw/video\sample_006453.mp4,"Absolutely loved it, fantastic experience!",2
sample_001811,data/raw/audio\sample_001811.wav,data/raw/video\sample_001811.mp4,"It was okay, not great but not bad either.",1
sample_004121,data/raw/audio\sample_004121.wav,data/raw/video\sample_004121.mp4,Mediocre storyline but decent acting.,1
sample_001351,data/raw/audio\sample_001351.wav,data/raw/video\sample_001351.mp4,"Wonderful, exceeded all expectations!",2
sample_007817,data/raw/audio\sample_007817.wav,data/raw/video\sample_007817.mp4,"An average performance, could be better.",1
sample_008796,data/raw/audio\sample_008796.wav,data/raw/video\sample_008796.mp4,"This was terrible, I hated every moment.",0
sample_001894,data/raw/audio\sample_001894.wav,data/raw/video\sample_001894.mp4,"It was okay, not great but not bad either.",1
sample_006639,data/raw/audio\sample_006639.wav,data/raw/video\sample_006639.mp4,"An average performance, could be better.",1
sample_000565,data/raw/audio\sample_000565.wav,data/raw/video\sample_000565.mp4,"Wonderful, exceeded all expectations!",2
sample_003903,data/raw/audio\sample_003903.wav,data/raw/video\sample_003903.mp4,"Awful experience, not worth watching.",0
sample_007100,data/raw/audio\sample_007100.wav,data/raw/video\sample_007100.mp4,"It was okay, not great but not bad either.",1
sample_003673,data/raw/audio\sample_003673.wav,data/raw/video\sample_003673.mp4,"Completely disappointed, waste of time.",0
sample_004366,data/raw/audio\sample_004366.wav,data/raw/video\sample_004366.mp4,"This was terrible, I hated every moment.",0
sample_007545,data/raw/audio\sample_007545.wav,data/raw/video\sample_007545.mp4,"Awful experience, not worth watching.",0
sample_001212,data/raw/audio\sample_001212.wav,data/raw/video\sample_001212.mp4,Mediocre storyline but decent acting.,1
sample_001189,data/raw/audio\sample_001189.wav,data/raw/video\sample_001189.mp4,"Absolutely loved it, fantastic experience!",2
sample_003955,data/raw/audio\sample_003955.wav,data/raw/video\sample_003955.mp4,"This was terrible, I hated every moment.",0
sample_000898,data/raw/audio\sample_000898.wav,data/raw/video\sample_000898.mp4,"This was terrible, I hated every moment.",0
sample_004786,data/raw/audio\sample_004786.wav,data/raw/video\sample_004786.mp4,"Awful experience, not worth watching.",0
sample_008092,data/raw/audio\sample_008092.wav,data/raw/video\sample_008092.mp4,"It was okay, not great but not bad either.",1
sample_004602,data/raw/audio\sample_004602.wav,data/raw/video\sample_004602.mp4,Mediocre storyline but decent acting.,1
sample_008896,data/raw/audio\sample_008896.wav,data/raw/video\sample_008896.mp4,Mediocre storyline but decent acting.,1
sample_003454,data/raw/audio\sample_003454.wav,data/raw/video\sample_003454.mp4,"Awful experience, not worth watching.",0
sample_003609,data/raw/audio\sample_003609.wav,data/raw/video\sample_003609.mp4,"Completely disappointed, waste of time.",0
sample_008157,data/raw/audio\sample_008157.wav,data/raw/video\sample_008157.mp4,"Great film, emotional and powerful.",2
sample_008765,data/raw/audio\sample_008765.wav,data/raw/video\sample_008765.mp4,"Wonderful, exceeded all expectations!",2
sample_009677,data/raw/audio\sample_009677.wav,data/raw/video\sample_009677.mp4,"Wonderful, exceeded all expectations!",2
sample_007572,data/raw/audio\sample_007572.wav,data/raw/video\sample_007572.mp4,"Completely disappointed, waste of time.",0
sample_003909,data/raw/audio\sample_003909.wav,data/raw/video\sample_003909.mp4,"An average performance, could be better.",1
sample_004028,data/raw/audio\sample_004028.wav,data/raw/video\sample_004028.mp4,"Wonderful, exceeded all expectations!",2
sample_003931,data/raw/audio\sample_003931.wav,data/raw/video\sample_003931.mp4,"Great film, emotional and powerful.",2
sample_002332,data/raw/audio\sample_002332.wav,data/raw/video\sample_002332.mp4,"Wonderful, exceeded all expectations!",2
sample_007302,data/raw/audio\sample_007302.wav,data/raw/video\sample_007302.mp4,"Wonderful, exceeded all expectations!",2
sample_002262,data/raw/audio\sample_002262.wav,data/raw/video\sample_002262.mp4,"Great film, emotional and powerful.",2
sample_009260,data/raw/audio\sample_009260.wav,data/raw/video\sample_009260.mp4,"Wonderful, exceeded all expectations!",2
sample_005781,data/raw/audio\sample_005781.wav,data/raw/video\sample_005781.mp4,"Completely disappointed, waste of time.",0
sample_002595,data/raw/audio\sample_002595.wav,data/raw/video\sample_002595.mp4,"Awful experience, not worth watching.",0
sample_007200,data/raw/audio\sample_007200.wav,data/raw/video\sample_007200.mp4,"Absolutely loved it, fantastic experience!",2
sample_003593,data/raw/audio\sample_003593.wav,data/raw/video\sample_003593.mp4,"An average performance, could be better.",1
sample_005216,data/raw/audio\sample_005216.wav,data/raw/video\sample_005216.mp4,"Wonderful, exceeded all expectations!",2
sample_001030,data/raw/audio\sample_001030.wav,data/raw/video\sample_001030.mp4,"This was terrible, I hated every moment.",0
sample_007433,data/raw/audio\sample_007433.wav,data/raw/video\sample_007433.mp4,"Awful experience, not worth watching.",0
sample_007877,data/raw/audio\sample_007877.wav,data/raw/video\sample_007877.mp4,"An average performance, could be better.",1
sample_008823,data/raw/audio\sample_008823.wav,data/raw/video\sample_008823.mp4,"Awful experience, not worth watching.",0
sample_008236,data/raw/audio\sample_008236.wav,data/raw/video\sample_008236.mp4,"This was terrible, I hated every moment.",0
sample_005733,data/raw/audio\sample_005733.wav,data/raw/video\sample_005733.mp4,"Wonderful, exceeded all expectations!",2
sample_005378,data/raw/audio\sample_005378.wav,data/raw/video\sample_005378.mp4,"Absolutely loved it, fantastic experience!",2
sample_007762,data/raw/audio\sample_007762.wav,data/raw/video\sample_007762.mp4,"Great film, emotional and powerful.",2
sample_001755,data/raw/audio\sample_001755.wav,data/raw/video\sample_001755.mp4,"An average performance, could be better.",1
sample_007355,data/raw/audio\sample_007355.wav,data/raw/video\sample_007355.mp4,"Completely disappointed, waste of time.",0
sample_004161,data/raw/audio\sample_004161.wav,data/raw/video\sample_004161.mp4,"It was okay, not great but not bad either.",1
sample_000231,data/raw/audio\sample_000231.wav,data/raw/video\sample_000231.mp4,"Wonderful, exceeded all expectations!",2
sample_008104,data/raw/audio\sample_008104.wav,data/raw/video\sample_008104.mp4,"Awful experience, not worth watching.",0
sample_000110,data/raw/audio\sample_000110.wav,data/raw/video\sample_000110.mp4,"It was okay, not great but not bad either.",1
sample_005457,data/raw/audio\sample_005457.wav,data/raw/video\sample_005457.mp4,"An average performance, could be better.",1
sample_006708,data/raw/audio\sample_006708.wav,data/raw/video\sample_006708.mp4,"Completely disappointed, waste of time.",0
sample_002514,data/raw/audio\sample_002514.wav,data/raw/video\sample_002514.mp4,"Wonderful, exceeded all expectations!",2
sample_005961,data/raw/audio\sample_005961.wav,data/raw/video\sample_005961.mp4,Mediocre storyline but decent acting.,1
sample_004279,data/raw/audio\sample_004279.wav,data/raw/video\sample_004279.mp4,"Completely disappointed, waste of time.",0
sample_004720,data/raw/audio\sample_004720.wav,data/raw/video\sample_004720.mp4,"Awful experience, not worth watching.",0
sample_002917,data/raw/audio\sample_002917.wav,data/raw/video\sample_002917.mp4,"An average performance, could be better.",1
sample_009390,data/raw/audio\sample_009390.wav,data/raw/video\sample_009390.mp4,"An average performance, could be better.",1
sample_002992,data/raw/audio\sample_002992.wav,data/raw/video\sample_002992.mp4,"This was terrible, I hated every moment.",0
sample_002317,data/raw/audio\sample_002317.wav,data/raw/video\sample_002317.mp4,"An average performance, could be better.",1
sample_004847,data/raw/audio\sample_004847.wav,data/raw/video\sample_004847.mp4,"An average performance, could be better.",1
sample_004292,data/raw/audio\sample_004292.wav,data/raw/video\sample_004292.mp4,"Wonderful, exceeded all expectations!",2
sample_006991,data/raw/audio\sample_006991.wav,data/raw/video\sample_006991.mp4,Mediocre storyline but decent acting.,1
sample_001515,data/raw/audio\sample_001515.wav,data/raw/video\sample_001515.mp4,"This was terrible, I hated every moment.",0
sample_000216,data/raw/audio\sample_000216.wav,data/raw/video\sample_000216.mp4,Mediocre storyline but decent acting.,1
sample_009213,data/raw/audio\sample_009213.wav,data/raw/video\sample_009213.mp4,"Completely disappointed, waste of time.",0
sample_009061,data/raw/audio\sample_009061.wav,data/raw/video\sample_009061.mp4,"Great film, emotional and powerful.",2
sample_008417,data/raw/audio\sample_008417.wav,data/raw/video\sample_008417.mp4,"This was terrible, I hated every moment.",0
sample_002263,data/raw/audio\sample_002263.wav,data/raw/video\sample_002263.mp4,"Completely disappointed, waste of time.",0
sample_005326,data/raw/audio\sample_005326.wav,data/raw/video\sample_005326.mp4,Mediocre storyline but decent acting.,1
sample_006840,data/raw/audio\sample_006840.wav,data/raw/video\sample_006840.mp4,"Great film, emotional and powerful.",2
sample_008498,data/raw/audio\sample_008498.wav,data/raw/video\sample_008498.mp4,"This was terrible, I hated every moment.",0
sample_006010,data/raw/audio\sample_006010.wav,data/raw/video\sample_006010.mp4,"It was okay, not great but not bad either.",1
sample_000893,data/raw/audio\sample_000893.wav,data/raw/video\sample_000893.mp4,"Awful experience, not worth watching.",0
sample_001490,data/raw/audio\sample_001490.wav,data/raw/video\sample_001490.mp4,"Great film, emotional and powerful.",2
sample_003003,data/raw/audio\sample_003003.wav,data/raw/video\sample_003003.mp4,"An average performance, could be better.",1
sample_001850,data/raw/audio\sample_001850.wav,data/raw/video\sample_001850.mp4,"Awful experience, not worth watching.",0
sample_005199,data/raw/audio\sample_005199.wav,data/raw/video\sample_005199.mp4,"Awful experience, not worth watching.",0
sample_006380,data/raw/audio\sample_006380.wav,data/raw/video\sample_006380.mp4,"It was okay, not great but not bad either.",1
sample_000324,data/raw/audio\sample_000324.wav,data/raw/video\sample_000324.mp4,"Wonderful, exceeded all expectations!",2
sample_001215,data/raw/audio\sample_001215.wav,data/raw/video\sample_001215.mp4,"Absolutely loved it, fantastic experience!",2
sample_002899,data/raw/audio\sample_002899.wav,data/raw/video\sample_002899.mp4,"Great film, emotional and powerful.",2
sample_002933,data/raw/audio\sample_002933.wav,data/raw/video\sample_002933.mp4,Mediocre storyline but decent acting.,1
sample_003658,data/raw/audio\sample_003658.wav,data/raw/video\sample_003658.mp4,"Absolutely loved it, fantastic experience!",2
sample_008678,data/raw/audio\sample_008678.wav,data/raw/video\sample_008678.mp4,"This was terrible, I hated every moment.",0
sample_006673,data/raw/audio\sample_006673.wav,data/raw/video\sample_006673.mp4,"This was terrible, I hated every moment.",0
sample_007972,data/raw/audio\sample_007972.wav,data/raw/video\sample_007972.mp4,"An average performance, could be better.",1
sample_008586,data/raw/audio\sample_008586.wav,data/raw/video\sample_008586.mp4,"Absolutely loved it, fantastic experience!",2
sample_006169,data/raw/audio\sample_006169.wav,data/raw/video\sample_006169.mp4,"This was terrible, I hated every moment.",0
sample_009724,data/raw/audio\sample_009724.wav,data/raw/video\sample_009724.mp4,"Absolutely loved it, fantastic experience!",2
sample_001129,data/raw/audio\sample_001129.wav,data/raw/video\sample_001129.mp4,"Great film, emotional and powerful.",2
sample_008856,data/raw/audio\sample_008856.wav,data/raw/video\sample_008856.mp4,"Completely disappointed, waste of time.",0
sample_002918,data/raw/audio\sample_002918.wav,data/raw/video\sample_002918.mp4,"Completely disappointed, waste of time.",0
sample_003902,data/raw/audio\sample_003902.wav,data/raw/video\sample_003902.mp4,"Completely disappointed, waste of time.",0
sample_007947,data/raw/audio\sample_007947.wav,data/raw/video\sample_007947.mp4,"Completely disappointed, waste of time.",0
sample_009097,data/raw/audio\sample_009097.wav,data/raw/video\sample_009097.mp4,"Completely disappointed, waste of time.",0
sample_003827,data/raw/audio\sample_003827.wav,data/raw/video\sample_003827.mp4,"Great film, emotional and powerful.",2
sample_004923,data/raw/audio\sample_004923.wav,data/raw/video\sample_004923.mp4,"Awful experience, not worth watching.",0
sample_000208,data/raw/audio\sample_000208.wav,data/raw/video\sample_000208.mp4,"An average performance, could be better.",1
sample_003254,data/raw/audio\sample_003254.wav,data/raw/video\sample_003254.mp4,"Great film, emotional and powerful.",2
sample_002795,data/raw/audio\sample_002795.wav,data/raw/video\sample_002795.mp4,"Wonderful, exceeded all expectations!",2
sample_005106,data/raw/audio\sample_005106.wav,data/raw/video\sample_005106.mp4,Mediocre storyline but decent acting.,1
sample_009011,data/raw/audio\sample_009011.wav,data/raw/video\sample_009011.mp4,"It was okay, not great but not bad either.",1
sample_000798,data/raw/audio\sample_000798.wav,data/raw/video\sample_000798.mp4,"This was terrible, I hated every moment.",0
sample_009105,data/raw/audio\sample_009105.wav,data/raw/video\sample_009105.mp4,"Great film, emotional and powerful.",2
sample_000734,data/raw/audio\sample_000734.wav,data/raw/video\sample_000734.mp4,Mediocre storyline but decent acting.,1
sample_002244,data/raw/audio\sample_002244.wav,data/raw/video\sample_002244.mp4,"This was terrible, I hated every moment.",0
sample_000178,data/raw/audio\sample_000178.wav,data/raw/video\sample_000178.mp4,"Wonderful, exceeded all expectations!",2
sample_005830,data/raw/audio\sample_005830.wav,data/raw/video\sample_005830.mp4,"It was okay, not great but not bad either.",1
sample_007008,data/raw/audio\sample_007008.wav,data/raw/video\sample_007008.mp4,"An average performance, could be better.",1
sample_001174,data/raw/audio\sample_001174.wav,data/raw/video\sample_001174.mp4,"This was terrible, I hated every moment.",0
sample_006642,data/raw/audio\sample_006642.wav,data/raw/video\sample_006642.mp4,"It was okay, not great but not bad either.",1
sample_005848,data/raw/audio\sample_005848.wav,data/raw/video\sample_005848.mp4,"Completely disappointed, waste of time.",0
sample_001831,data/raw/audio\sample_001831.wav,data/raw/video\sample_001831.mp4,Mediocre storyline but decent acting.,1
sample_007995,data/raw/audio\sample_007995.wav,data/raw/video\sample_007995.mp4,Mediocre storyline but decent acting.,1
sample_009279,data/raw/audio\sample_009279.wav,data/raw/video\sample_009279.mp4,"Completely disappointed, waste of time.",0
sample_007897,data/raw/audio\sample_007897.wav,data/raw/video\sample_007897.mp4,"Great film, emotional and powerful.",2
sample_008597,data/raw/audio\sample_008597.wav,data/raw/video\sample_008597.mp4,"Awful experience, not worth watching.",0
sample_008522,data/raw/audio\sample_008522.wav,data/raw/video\sample_008522.mp4,"It was okay, not great but not bad either.",1
sample_000198,data/raw/audio\sample_000198.wav,data/raw/video\sample_000198.mp4,"Completely disappointed, waste of time.",0
sample_007928,data/raw/audio\sample_007928.wav,data/raw/video\sample_007928.mp4,"Absolutely loved it, fantastic experience!",2
sample_007076,data/raw/audio\sample_007076.wav,data/raw/video\sample_007076.mp4,"An average performance, could be better.",1
sample_009284,data/raw/audio\sample_009284.wav,data/raw/video\sample_009284.mp4,"Great film, emotional and powerful.",2
sample_001097,data/raw/audio\sample_001097.wav,data/raw/video\sample_001097.mp4,"An average performance, could be better.",1
sample_000548,data/raw/audio\sample_000548.wav,data/raw/video\sample_000548.mp4,"Wonderful, exceeded all expectations!",2
sample_006908,data/raw/audio\sample_006908.wav,data/raw/video\sample_006908.mp4,"It was okay, not great but not bad either.",1
sample_008229,data/raw/audio\sample_008229.wav,data/raw/video\sample_008229.mp4,"Completely disappointed, waste of time.",0
sample_004706,data/raw/audio\sample_004706.wav,data/raw/video\sample_004706.mp4,"This was terrible, I hated every moment.",0
sample_006912,data/raw/audio\sample_006912.wav,data/raw/video\sample_006912.mp4,"Awful experience, not worth watching.",0
sample_003369,data/raw/audio\sample_003369.wav,data/raw/video\sample_003369.mp4,"An average performance, could be better.",1
sample_007583,data/raw/audio\sample_007583.wav,data/raw/video\sample_007583.mp4,"This was terrible, I hated every moment.",0
sample_002532,data/raw/audio\sample_002532.wav,data/raw/video\sample_002532.mp4,Mediocre storyline but decent acting.,1
sample_004055,data/raw/audio\sample_004055.wav,data/raw/video\sample_004055.mp4,"It was okay, not great but not bad either.",1
sample_002314,data/raw/audio\sample_002314.wav,data/raw/video\sample_002314.mp4,"Great film, emotional and powerful.",2
sample_006653,data/raw/audio\sample_006653.wav,data/raw/video\sample_006653.mp4,"Awful experience, not worth watching.",0
sample_006885,data/raw/audio\sample_006885.wav,data/raw/video\sample_006885.mp4,"Wonderful, exceeded all expectations!",2
sample_005937,data/raw/audio\sample_005937.wav,data/raw/video\sample_005937.mp4,"An average performance, could be better.",1
sample_002815,data/raw/audio\sample_002815.wav,data/raw/video\sample_002815.mp4,"Great film, emotional and powerful.",2
sample_003437,data/raw/audio\sample_003437.wav,data/raw/video\sample_003437.mp4,"It was okay, not great but not bad either.",1
sample_003880,data/raw/audio\sample_003880.wav,data/raw/video\sample_003880.mp4,"An average performance, could be better.",1
sample_004157,data/raw/audio\sample_004157.wav,data/raw/video\sample_004157.mp4,"An average performance, could be better.",1
sample_000066,data/raw/audio\sample_000066.wav,data/raw/video\sample_000066.mp4,"Great film, emotional and powerful.",2
sample_007866,data/raw/audio\sample_007866.wav,data/raw/video\sample_007866.mp4,Mediocre storyline but decent acting.,1
sample_000616,data/raw/audio\sample_000616.wav,data/raw/video\sample_000616.mp4,"Absolutely loved it, fantastic experience!",2
sample_001118,data/raw/audio\sample_001118.wav,data/raw/video\sample_001118.mp4,"Absolutely loved it, fantastic experience!",2
sample_003260,data/raw/audio\sample_003260.wav,data/raw/video\sample_003260.mp4,"Great film, emotional and powerful.",2
sample_003401,data/raw/audio\sample_003401.wav,data/raw/video\sample_003401.mp4,"Completely disappointed, waste of time.",0
sample_003692,data/raw/audio\sample_003692.wav,data/raw/video\sample_003692.mp4,"Awful experience, not worth watching.",0
sample_000937,data/raw/audio\sample_000937.wav,data/raw/video\sample_000937.mp4,"It was okay, not great but not bad either.",1
sample_006604,data/raw/audio\sample_006604.wav,data/raw/video\sample_006604.mp4,"Completely disappointed, waste of time.",0
sample_002572,data/raw/audio\sample_002572.wav,data/raw/video\sample_002572.mp4,"It was okay, not great but not bad either.",1
sample_007536,data/raw/audio\sample_007536.wav,data/raw/video\sample_007536.mp4,"Completely disappointed, waste of time.",0
sample_006324,data/raw/audio\sample_006324.wav,data/raw/video\sample_006324.mp4,Mediocre storyline but decent acting.,1
sample_000622,data/raw/audio\sample_000622.wav,data/raw/video\sample_000622.mp4,"Completely disappointed, waste of time.",0
sample_001681,data/raw/audio\sample_001681.wav,data/raw/video\sample_001681.mp4,"An average performance, could be better.",1
sample_002126,data/raw/audio\sample_002126.wav,data/raw/video\sample_002126.mp4,"Completely disappointed, waste of time.",0
sample_000787,data/raw/audio\sample_000787.wav,data/raw/video\sample_000787.mp4,Mediocre storyline but decent acting.,1
sample_003332,data/raw/audio\sample_003332.wav,data/raw/video\sample_003332.mp4,"Great film, emotional and powerful.",2
sample_007236,data/raw/audio\sample_007236.wav,data/raw/video\sample_007236.mp4,"It was okay, not great but not bad either.",1
sample_001092,data/raw/audio\sample_001092.wav,data/raw/video\sample_001092.mp4,Mediocre storyline but decent acting.,1
sample_009103,data/raw/audio\sample_009103.wav,data/raw/video\sample_009103.mp4,"Completely disappointed, waste of time.",0
sample_005020,data/raw/audio\sample_005020.wav,data/raw/video\sample_005020.mp4,"Awful experience, not worth watching.",0
sample_009353,data/raw/audio\sample_009353.wav,data/raw/video\sample_009353.mp4,"An average performance, could be better.",1
sample_005944,data/raw/audio\sample_005944.wav,data/raw/video\sample_005944.mp4,"An average performance, could be better.",1
sample_003280,data/raw/audio\sample_003280.wav,data/raw/video\sample_003280.mp4,"Awful experience, not worth watching.",0
sample_008186,data/raw/audio\sample_008186.wav,data/raw/video\sample_008186.mp4,"An average performance, could be better.",1
sample_002201,data/raw/audio\sample_002201.wav,data/raw/video\sample_002201.mp4,"An average performance, could be better.",1
sample_001160,data/raw/audio\sample_001160.wav,data/raw/video\sample_001160.mp4,"Awful experience, not worth watching.",0
sample_005581,data/raw/audio\sample_005581.wav,data/raw/video\sample_005581.mp4,"It was okay, not great but not bad either.",1
sample_003592,data/raw/audio\sample_003592.wav,data/raw/video\sample_003592.mp4,"Wonderful, exceeded all expectations!",2
sample_003952,data/raw/audio\sample_003952.wav,data/raw/video\sample_003952.mp4,"Awful experience, not worth watching.",0
sample_009691,data/raw/audio\sample_009691.wav,data/raw/video\sample_009691.mp4,"This was terrible, I hated every moment.",0
sample_006247,data/raw/audio\sample_006247.wav,data/raw/video\sample_006247.mp4,"Great film, emotional and powerful.",2
sample_004153,data/raw/audio\sample_004153.wav,data/raw/video\sample_004153.mp4,"Awful experience, not worth watching.",0
sample_000478,data/raw/audio\sample_000478.wav,data/raw/video\sample_000478.mp4,"Wonderful, exceeded all expectations!",2
sample_001352,data/raw/audio\sample_001352.wav,data/raw/video\sample_001352.mp4,"An average performance, could be better.",1
sample_004309,data/raw/audio\sample_004309.wav,data/raw/video\sample_004309.mp4,"Awful experience, not worth watching.",0
sample_005698,data/raw/audio\sample_005698.wav,data/raw/video\sample_005698.mp4,"Completely disappointed, waste of time.",0
sample_002647,data/raw/audio\sample_002647.wav,data/raw/video\sample_002647.mp4,"An average performance, could be better.",1
sample_008460,data/raw/audio\sample_008460.wav,data/raw/video\sample_008460.mp4,"This was terrible, I hated every moment.",0
sample_008198,data/raw/audio\sample_008198.wav,data/raw/video\sample_008198.mp4,"It was okay, not great but not bad either.",1
sample_007689,data/raw/audio\sample_007689.wav,data/raw/video\sample_007689.mp4,Mediocre storyline but decent acting.,1
sample_009257,data/raw/audio\sample_009257.wav,data/raw/video\sample_009257.mp4,"It was okay, not great but not bad either.",1
sample_002589,data/raw/audio\sample_002589.wav,data/raw/video\sample_002589.mp4,Mediocre storyline but decent acting.,1
sample_001033,data/raw/audio\sample_001033.wav,data/raw/video\sample_001033.mp4,"An average performance, could be better.",1
sample_004686,data/raw/audio\sample_004686.wav,data/raw/video\sample_004686.mp4,"Great film, emotional and powerful.",2
sample_005011,data/raw/audio\sample_005011.wav,data/raw/video\sample_005011.mp4,"An average performance, could be better.",1
sample_002598,data/raw/audio\sample_002598.wav,data/raw/video\sample_002598.mp4,"It was okay, not great but not bad either.",1
sample_005819,data/raw/audio\sample_005819.wav,data/raw/video\sample_005819.mp4,Mediocre storyline but decent acting.,1
sample_004608,data/raw/audio\sample_004608.wav,data/raw/video\sample_004608.mp4,"Great film, emotional and powerful.",2
sample_008470,data/raw/audio\sample_008470.wav,data/raw/video\sample_008470.mp4,"Awful experience, not worth watching.",0
sample_009040,data/raw/audio\sample_009040.wav,data/raw/video\sample_009040.mp4,Mediocre storyline but decent acting.,1
sample_007450,data/raw/audio\sample_007450.wav,data/raw/video\sample_007450.mp4,Mediocre storyline but decent acting.,1
sample_004671,data/raw/audio\sample_004671.wav,data/raw/video\sample_004671.mp4,"It was okay, not great but not bad either.",1
sample_005583,data/raw/audio\sample_005583.wav,data/raw/video\sample_005583.mp4,Mediocre storyline but decent acting.,1
sample_003717,data/raw/audio\sample_003717.wav,data/raw/video\sample_003717.mp4,"Absolutely loved it, fantastic experience!",2
sample_009327,data/raw/audio\sample_009327.wav,data/raw/video\sample_009327.mp4,"Great film, emotional and powerful.",2
sample_003928,data/raw/audio\sample_003928.wav,data/raw/video\sample_003928.mp4,"Great film, emotional and powerful.",2
sample_003617,data/raw/audio\sample_003617.wav,data/raw/video\sample_003617.mp4,"An average performance, could be better.",1
sample_001425,data/raw/audio\sample_001425.wav,data/raw/video\sample_001425.mp4,"Wonderful, exceeded all expectations!",2
sample_009378,data/raw/audio\sample_009378.wav,data/raw/video\sample_009378.mp4,"Great film, emotional and powerful.",2
sample_002919,data/raw/audio\sample_002919.wav,data/raw/video\sample_002919.mp4,"Great film, emotional and powerful.",2
sample_003819,data/raw/audio\sample_003819.wav,data/raw/video\sample_003819.mp4,"Awful experience, not worth watching.",0
sample_001871,data/raw/audio\sample_001871.wav,data/raw/video\sample_001871.mp4,"Wonderful, exceeded all expectations!",2
sample_005487,data/raw/audio\sample_005487.wav,data/raw/video\sample_005487.mp4,"It was okay, not great but not bad either.",1
sample_000480,data/raw/audio\sample_000480.wav,data/raw/video\sample_000480.mp4,"Completely disappointed, waste of time.",0
sample_005972,data/raw/audio\sample_005972.wav,data/raw/video\sample_005972.mp4,"Absolutely loved it, fantastic experience!",2
sample_009600,data/raw/audio\sample_009600.wav,data/raw/video\sample_009600.mp4,"Completely disappointed, waste of time.",0
sample_002888,data/raw/audio\sample_002888.wav,data/raw/video\sample_002888.mp4,"Completely disappointed, waste of time.",0
sample_006686,data/raw/audio\sample_006686.wav,data/raw/video\sample_006686.mp4,"An average performance, could be better.",1
sample_006315,data/raw/audio\sample_006315.wav,data/raw/video\sample_006315.mp4,"Awful experience, not worth watching.",0
sample_000527,data/raw/audio\sample_000527.wav,data/raw/video\sample_000527.mp4,"Wonderful, exceeded all expectations!",2
sample_004129,data/raw/audio\sample_004129.wav,data/raw/video\sample_004129.mp4,"Great film, emotional and powerful.",2
sample_000722,data/raw/audio\sample_000722.wav,data/raw/video\sample_000722.mp4,"Great film, emotional and powerful.",2
sample_005120,data/raw/audio\sample_005120.wav,data/raw/video\sample_005120.mp4,"Completely disappointed, waste of time.",0
sample_004722,data/raw/audio\sample_004722.wav,data/raw/video\sample_004722.mp4,Mediocre storyline but decent acting.,1
sample_000220,data/raw/audio\sample_000220.wav,data/raw/video\sample_000220.mp4,"It was okay, not great but not bad either.",1
sample_009188,data/raw/audio\sample_009188.wav,data/raw/video\sample_009188.mp4,"Great film, emotional and powerful.",2
sample_001935,data/raw/audio\sample_001935.wav,data/raw/video\sample_001935.mp4,"Completely disappointed, waste of time.",0
sample_000344,data/raw/audio\sample_000344.wav,data/raw/video\sample_000344.mp4,"Wonderful, exceeded all expectations!",2
sample_008332,data/raw/audio\sample_008332.wav,data/raw/video\sample_008332.mp4,"Awful experience, not worth watching.",0
sample_009674,data/raw/audio\sample_009674.wav,data/raw/video\sample_009674.mp4,"Great film, emotional and powerful.",2
sample_004483,data/raw/audio\sample_004483.wav,data/raw/video\sample_004483.mp4,"This was terrible, I hated every moment.",0
sample_009706,data/raw/audio\sample_009706.wav,data/raw/video\sample_009706.mp4,"Great film, emotional and powerful.",2
sample_008486,data/raw/audio\sample_008486.wav,data/raw/video\sample_008486.mp4,"Great film, emotional and powerful.",2
sample_009216,data/raw/audio\sample_009216.wav,data/raw/video\sample_009216.mp4,"An average performance, could be better.",1
sample_006903,data/raw/audio\sample_006903.wav,data/raw/video\sample_006903.mp4,Mediocre storyline but decent acting.,1
sample_009154,data/raw/audio\sample_009154.wav,data/raw/video\sample_009154.mp4,"Absolutely loved it, fantastic experience!",2
sample_005960,data/raw/audio\sample_005960.wav,data/raw/video\sample_005960.mp4,"Awful experience, not worth watching.",0
